id,imdb_id,title,release_date,spoken_languages,genres1,genres2,genres3,genres4,genres5,runtime,production_companies,production_countries,budget,revenue,overview,tagline,vote_count,homepage,popularity,Unnamed: 0,actors,boxoffice,director,poster_link,production_company,vote_average,vote_average (%),Internet_Movie_Database_rating,Rotten_Tomatoes_rating,Metacritic_rating,rating_average,writer
397422,tt4799050,Rough Night,6/15/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Drama, Comedy,,,,101,"[{'name': 'Sony Pictures Entertainment', 'id': 5752}, {'name': 'Paulilu Productions', 'id': 76778}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",20000000,45056771,"Five best friends from college reunite 10 years later for a wild bachelorette weekend in Miami. Their hard partying takes a hilariously dark turn when they accidentally kill a male stripper. Amidst the craziness of trying to cover it up, they're ultimately brought closer together when it matters most.",The hangover will be the least of their problems,336,http://www.roughnightmovie.com/,24.317924,183,"Scarlett Johansson, Jillian Bell, Zoë Kravitz, Ilana Glazer","$22,092,592 ",Lucia Aniello,https://m.media-amazon.com/images/M/MV5BODY1NDUzNzY4MV5BMl5BanBnXkFtZTgwNzc3NzcyMjI@._V1_SX300.jpg,Columbia Pictures,5.6,56%,52%,44%,51%,51%,"Lucia Aniello, Paul W. Downs"
324852,tt3469046,Despicable Me 3,6/15/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Action, Animation,Adventure,Family,Comedy,96,"[{'name': 'Illumination Entertainment', 'id': 6704}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",80000000,1020063384,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,Oh brother.,2002,http://www.despicable.me,36.631519,184,"Steve Carell, Kristen Wiig, Trey Parker, Miranda Cosgrove","$264,194,540 ","Kyle Balda, Pierre Coffin, Eric Guillon(co-director)",https://m.media-amazon.com/images/M/MV5BNjUyNzQ2MTg3Ml5BMl5BanBnXkFtZTgwNzE4NDM3MTI@._V1_SX300.jpg,Universal Pictures,6.2,62%,63%,59%,49%,58%,"Cinco Paul, Ken Daurio"
382614,tt4572792,The Book of Henry,6/16/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Thriller, Drama,Crime,,,105,"[{'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Double Nickel Entertainment', 'id': 10138}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",10000000,4219536,"Naomi Watts stars as Susan, a single mother of two, working as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands in this imaginative and emotional drama.",Never leave things undone.,84,http://www.focusfeatures.com/thebookofhenry,24.553725,185,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman","$4,219,536 ",Colin Trevorrow,https://m.media-amazon.com/images/M/MV5BMjQ3MjI4OTU1Ml5BMl5BanBnXkFtZTgwMTgwODcyMjI@._V1_SX300.jpg,Focus Features,7.6,76%,66%,22%,31%,49%,Gregg Hurwitz
335988,tt3371366,Transformers: The Last Knight,6/21/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Action, Science Fiction,Thriller,Adventure,,149,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Angry Films', 'id': 12087}, {'name': 'Hasbro Studios', 'id': 22826}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",260000000,604942143,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.","For one world to live, the other must die.",1440,http://www.transformersmovie.com/,39.186819,186,"Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock","$130,104,634 ",Michael Bay,https://m.media-amazon.com/images/M/MV5BMTk3OTI3MDk4N15BMl5BanBnXkFtZTgwNDg2ODIyMjI@._V1_SX300.jpg,Paramount Pictures,6.2,62%,52%,15%,27%,39%,"Art Marcum (screenplay by), Matt Holloway (screenplay by), Ken Nolan (screenplay by), Akiva Goldsman (story by), Art Marcum (story by), Matt Holloway (story by), Ken Nolan (story by)"
399019,tt5592248,The Beguiled,6/23/2017,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}", Drama, Western,,,,93,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'Focus Features', 'id': 10146}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",10500000,25442939,"During the Civil War, at a Southern girls’ boarding school, young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.","Innocent, until betrayed.",279,http://www.focusfeatures.com/thebeguiled/,36.26051,187,"Colin Farrell, Nicole Kidman, Kirsten Dunst, Elle Fanning","$10,542,504 ",Sofia Coppola,https://m.media-amazon.com/images/M/MV5BMTg5NjY3NDYxMl5BMl5BanBnXkFtZTgwMjI5ODgyMjI@._V1_SX300.jpg,Focus Features,5.8,58%,63%,78%,77%,69%,"Sofia Coppola (screenplay by), Thomas Cullinan (based on the novel by), Albert Maltz (and the screenplay by), Irene Kamp (and the screenplay by)"
428449,tt6265828,A Ghost Story,7/7/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Drama, Fantasy,Romance,,,92,"[{'name': 'Sailor Bear', 'id': 14634}, {'name': 'A24', 'id': 41077}, {'name': 'Zero Trans Fat Productions', 'id': 49471}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",100000,15584255,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",It's all about time,95,https://a24films.com/films/a-ghost-story,24.339781,188,"Casey Affleck, Rooney Mara, McColm Cephas Jr., Kenneisha Thompson","$1,594,798 ",David Lowery,https://m.media-amazon.com/images/M/MV5BMzcyNTc1ODQzMF5BMl5BanBnXkFtZTgwNTgzMzY4MTI@._V1_SX300.jpg,Ideaman Studios,6.8,68%,68%,91%,84%,78%,David Lowery
281338,tt3450958,War for the Planet of the Apes,7/11/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Drama, Science Fiction,War,,,140,"[{'name': 'Chernin Entertainment', 'id': 7076}","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}",152000000,369907963,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",For freedom. For family. For the planet.,1675,http://www.foxmovies.com/movies/war-for-the-planet-of-the-apes,146.161786,189,"Andy Serkis, Woody Harrelson, Steve Zahn, Karin Konoval","$146,872,826 ",Matt Reeves,https://m.media-amazon.com/images/M/MV5BNDNmYTQzMDEtMmY0MS00OTNjLTk4MjItMDZhMzkzOGI3MzA0XkEyXkFqcGdeQXVyNjk5NDA3OTk@._V1_SX300.jpg,20th Century Fox,6.7,67%,75%,93%,82%,79%,"Mark Bomback, Matt Reeves, Rick Jaffa (based on characters created by), Amanda Silver (based on characters created by)"
374720,tt5013056,Dunkirk,7/19/2017,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}", Action, Drama,History,Thriller,War,107,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Syncopy', 'id': 9996}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}, {'name': 'Kaap Holland Film', 'id': 67254}","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}",100000000,519876949,"The miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbor of Dunkirk, France, between May 26th and June 4th 1940, during the Battle of France in World War II.",The event that shaped our world,2712,http://www.dunkirkmovie.com/,30.938854,190,"Fionn Whitehead, Damien Bonnard, Aneurin Barnard, Lee Armstrong","$188,042,171 ",Christopher Nolan,https://m.media-amazon.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,Warner Bros. Pictures,7.5,75%,79%,92%,94%,85%,Christopher Nolan
378236,tt4877122,The Emoji Movie,7/28/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Comedy, Family,Animation,,,86,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony Pictures Animation', 'id': 2251}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",50000000,66913939,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",Not easy being meh,327,http://www.theemoji-movie.com/,33.694599,191,"T.J. Miller, James Corden, Anna Faris, Maya Rudolph","$86,053,485 ",Tony Leondis,https://m.media-amazon.com/images/M/MV5BMTkzMzM3OTM2Ml5BMl5BanBnXkFtZTgwMDM0NDU3MjI@._V1_SX300.jpg,Sony Pictures Animation,5.8,58%,32%,7%,12%,27%,"Tony Leondis (screenplay by), Eric Siegel (screenplay by), Mike White (screenplay by), Tony Leondis (story by), Eric Siegel (story by), John Hoffman (additional screenplay material)"
353491,tt1648190,The Dark Tower,8/3/2017,"[{'iso_639_1': 'en', 'name': 'English'}", Action, Western,Science Fiction,Fantasy,Horror,95,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Weed Road Pictures', 'id': 433}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Sony Pictures Entertainment', 'id': 5752}","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'US', 'name': 'United States of America'}",60000000,71000000,"The last Gunslinger, Roland Deschain, has been locked in an eternal battle with Walter O’Dim, also known as the Man in Black, determined to prevent him from toppling the Dark Tower, which holds the universe together. With the fate of the worlds at stake, good and evil will collide in the ultimate battle as only Roland can defend the Tower from the Man in Black.",There are other worlds than these,688,http://thedarktower-movie.com,50.903593,192,"Matthew McConaughey, Idris Elba, Tom Taylor, Dennis Haysbert","$50,644,837 ",Nikolaj Arcel,https://m.media-amazon.com/images/M/MV5BMTU3MjUwMzQ3MF5BMl5BanBnXkFtZTgwMjcwNjkxMjI@._V1_SX300.jpg,Sony Pictures,5.7,57%,57%,16%,34%,41%,"Akiva Goldsman (screenplay by), Jeff Pinkner (screenplay by), Anders Thomas Jensen (screenplay by), Nikolaj Arcel (screenplay by), Stephen King (based on ""The Dark Tower"" novels by)"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,imdb_id,title,release_date,spoken_languages,genres,genres,genres,genres,genres,runtime,production_companies,production_countries,budget,revenue,overview,tagline,vote_count,homepage,popularity,Unnamed: 0,actors,boxoffice,director,poster_link,production_company,vote_average,vote_average (%),Internet_Movie_Database_rating,Rotten_Tomatoes_rating,Metacritic_rating,rating average,writer
329440,tt3387542,The Forest,1/7/2016,"[{'iso_639_1': 'en', 'name': 'English'}", Horror, Thriller,,,,95,"[{'name': 'Lava Bear Films', 'id': 32300}, {'name': 'AI-Film', 'id': 51860}, {'name': 'Phantom Four Films', 'id': 69579}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",10000000,40055439,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",Everyone comes here looking for a way out,478,http://theforestisreal.com/,7.384688,0,"Natalie Dormer, Eoin Macken, Stephanie Vogt, Osamu Tanpopo","$21,818,536 ",Jason Zada,https://m.media-amazon.com/images/M/MV5BMjAwMzQzNTc5OV5BMl5BanBnXkFtZTgwNDgyMTU2NzE@._V1_SX300.jpg,Gramercy Pictures,4.8,48%,48%,10%,34%,35%,"Nick Antosca, Sarah Cornwell, Ben Ketai"
368031,tt3352390,Friend Request,1/7/2016,"[{'iso_639_1': 'en', 'name': 'English'}", Horror, Thriller,,,,92,"[{'name': 'Wiedemann & Berg Filmproduktion', 'id': 336}, {'name': 'Seven Pictures', 'id': 1107}, {'name': 'Two Oceans Production (TOP)', 'id': 60227}","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}",9900000,2400000,"Enjoying college life as a popular student, Laura shares everything with her more  than 800 friends on Facebook. But one day, after accepting a friend request from a  social outcast named Marina, Laura’s life is cursed...",Be careful who you click with.,376,http://www.w-b-film.de/,14.282584,1,"Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan","$3,758,792 ",Simon Verhoeven,https://m.media-amazon.com/images/M/MV5BNGFhZjQ5OTEtY2FlMy00OWM5LTlkYjAtZGUyNTE2YmVkYjc0XkEyXkFqcGdeQXVyNjkwMzU3NDI@._V1_SX300.jpg,Entertainment Studios Motion Pictures,5.3,53%,53%,17%,31%,39%,"Matthew Ballen, Philip Koch, Simon Verhoeven"
300671,tt4172430,13 Hours: The Secret Soldiers of Benghazi,1/13/2016,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}", Action, Drama,History,Thriller,War,144,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': '3 Arts Entertainment', 'id': 787}, {'name': 'Bay Films', 'id': 6734}, {'name': 'Latina Pictures', 'id': 19108}, {'name': 'Dune Films', 'id': 19477}","[{'iso_3166_1': 'MT', 'name': 'Malta'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'US', 'name': 'United States of America'}",50000000,69411370,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,"When everything went wrong, six men had the courage to do what was right.",963,http://www.thirteenhoursmovie.com/,18.022579,2,"John Krasinski, James Badge Dale, Pablo Schreiber, David Denman","$37,978,162 ",Michael Bay,https://m.media-amazon.com/images/M/MV5BYjY0OWVjMGQtNTIzZi00OGU5LWI4N2EtMGU0YzQ4OWM4ZmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Paramount Pictures,7,70%,73%,51%,48%,61%,"Chuck Hogan (screenplay), Mitchell Zuckoff (book)"
299687,tt2304933,The 5th Wave,1/14/2016,"[{'iso_639_1': 'en', 'name': 'English'}", Adventure, Science Fiction,,,,112,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'GK Films', 'id': 3281}, {'name': 'Material Pictures', 'id': 12139}, {'name': 'LStar Capital', 'id': 34034}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",38000000,109906372,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,Protect Your Own,1993,https://www.facebook.com/5thWaveMovie/,10.788263,3,"Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders",,J Blakeson,https://m.media-amazon.com/images/M/MV5BMjQwOTc0Mzg3Nl5BMl5BanBnXkFtZTgwOTg3NjI2NzE@._V1_SX300.jpg,Sony Pictures,5.6,56%,52%,15%,33%,39%,"Susannah Grant (screenplay by), Akiva Goldsman (screenplay by), Jeff Pinkner (screenplay by), Rick Yancey (based on the novel by)"
276905,tt1594972,Norm of the North,1/14/2016,"[{'iso_639_1': 'en', 'name': 'English'}", Adventure, Animation,Comedy,Family,,86,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Splash Entertainment', 'id': 67327}, {'name': 'Telegael', 'id': 72280}, {'name': 'Assemblage Entertainment', 'id': 72281}","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IN', 'name': 'India'}",18000000,17062499,"The stereoscopic 3D animated family film ""Norm"" tells the story of the titular polar bear and his three Arctic lemming buddies, who are forced out into the world once their icy home begins melting and breaking apart. Landing in New York, Norm begins life anew as a performing corporate mascot, only to discover that his new employers are directly responsible for the destruction of his polar home.",Bear to be different,124,http://www.normofthenorth.movie,7.008103,4,"Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy","$12,320,716 ",Trevor Wall,https://m.media-amazon.com/images/M/MV5BNTY4MDk4Mjc4NV5BMl5BanBnXkFtZTgwNzg4OTk0NzE@._V1_SX300.jpg,Lionsgate,4.1,41%,36%,9%,21%,27%,"Daniel Altiere, Steven Altiere, Malcolm T. Goldman"
323675,tt2869728,Ride Along 2,1/14/2016,"[{'iso_639_1': 'en', 'name': 'English'}", Action, Comedy,,,,102,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Cube Vision', 'id': 2780}, {'name': 'Will Packer Productions', 'id': 49968}, {'name': 'Reel Chefs Catering', 'id': 83397}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",40000000,124827316,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",The brothers-in-law are back,567,http://www.ridealong.com/,9.420931,5,"Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt",,Tim Story,https://m.media-amazon.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_SX300.jpg,Universal Pictures,6.1,61%,59%,13%,32%,41%,"Phil Hay, Matt Manfredi, Greg Coolidge (characters)"
259694,tt1292566,How to Be Single,1/21/2016,"[{'iso_639_1': 'en', 'name': 'English'}", Comedy, Romance,,,,110,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Flower Films', 'id': 2214}, {'name': 'Metro-Goldwyn-Mayer Pictures', 'id': 6127}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",38000000,112343513,"New York City is full of lonely hearts seeking the right match, and what Alice, Robin, Lucy, Meg, Tom and David all have in common is the need to learn how to be single in a world filled with ever-evolving definitions of love.",Welcome to the party,1225,http://howtobesinglemovie.com/,8.898988,6,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr.",,Christian Ditter,https://m.media-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_SX300.jpg,Warner Bros. Pictures,5.9,59%,61%,46%,51%,54%,"Abby Kohn (screenplay), Marc Silverstein (screenplay), Dana Fox (screenplay), Abby Kohn (screen story), Marc Silverstein (screen story), Liz Tuccillo (book)"
291870,tt1860213,Dirty Grandpa,1/21/2016,"[{'iso_639_1': 'en', 'name': 'English'}", Comedy,,,,,102,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Josephson Entertainment', 'id': 1894}, {'name': 'QED International', 'id': 11029}, {'name': ""Ninjas Runnin' Wild Productions"", 'id': 28200}, {'name': 'Covert Media', 'id': 73666}, {'name': 'BillBlock Media', 'id': 90185}","[{'iso_3166_1': 'US', 'name': 'United States of America'}",11500000,94073028,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",This is Jason. He's a little worried about his grandpa.,1429,http://www.dirtygrandpa.movie/,16.290586,7,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza","$34,690,808 ",Dan Mazer,https://m.media-amazon.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_SX300.jpg,Lionsgate Films,5.7,57%,59%,11%,21%,37%,John Phillips
